semantic_id,alpha,M,ordered_family_sha256
resnext29_8x64d__pathmnist_split_01__seed3__d0.5,0.3,12,1f7f30c8ae5ed866acf9397d04f8983659d8514f13686782eea7f94ad2355df4
resnext29_8x64d__pathmnist_split_01__seed3__d5.0,0.05,12,5f7bfeef1d704785453fb4e2b43045534162dbdd2371f639b21df2321fc53973
resnext29_8x64d__pathmnist_split_01__seed3__d5.0,0.1,12,f5d8a755b2ebb563d98ef713e51112da11c668347a208c7354a7dc56b47550d5
resnext29_8x64d__pathmnist_split_01__seed3__d5.0,0.15,12,2eebae1861e5ff9d6f13f5edad3db08bdb8348fa3bd6ab532eb4c24d35d83283
resnext29_8x64d__pathmnist_split_01__seed3__d5.0,0.2,12,928ec6a76f622d0cfc229c8c84aaa4b5e6545372a1c044133a8ccb4fd8899937
resnext29_8x64d__pathmnist_split_01__seed3__d5.0,0.25,12,0b2233e8d10436674eb320d19d1e63397b8532b79b8ddcc8ddf44819816fb00b
resnext29_8x64d__pathmnist_split_01__seed3__d5.0,0.3,12,022094b027325819a5b2c776f5cbe77db35cbaee47af9f4cf88cc9db31bfc262
resnext29_8x64d__pathmnist_split_01__seed4__d0.5,0.05,12,534d23ebb066d877ce45111ceb4a932ce1bc24d09010175e3ebe4c9a007877ac
resnext29_8x64d__pathmnist_split_01__seed4__d0.5,0.1,12,d0dfdd2dc8bc3cb020847335b06d9ec58b9bce2d7961a9f72c43a1afce8aa64f
resnext29_8x64d__pathmnist_split_01__seed4__d0.5,0.15,12,eac177bb2deb6a80f8c6aebd1e5e52b1906fda30e0cbf6211c648de75248f873
resnext29_8x64d__pathmnist_split_01__seed4__d0.5,0.2,12,12877d123c870c5a9d357d22d08b75f9a126adb60aeaade3a7671eb391028d72
resnext29_8x64d__pathmnist_split_01__seed4__d0.5,0.25,12,4cf41c54dd97b1ef094eb4716231258b6f797d8dd03f9efdfec79483136ac133
resnext29_8x64d__pathmnist_split_01__seed4__d0.5,0.3,12,c90c603de194f88ec73b182f4a92f79f6378ebef2c97a51b9f78be6a9a34e15c
resnext29_8x64d__pathmnist_split_01__seed4__d5.0,0.05,12,c02dd06e1f9f1fab3e227f9ad00de833f29c53868e8a3cdd1d345d04ad2eb701
resnext29_8x64d__pathmnist_split_01__seed4__d5.0,0.1,12,c2d24efb7af9592e3947fe8bb9c97506368ccb19928576e36bdea5b0d85d9657
resnext29_8x64d__pathmnist_split_01__seed4__d5.0,0.15,12,c0ec8a978532ad556d42625ce9f3621dcc508f6f3374e378e31ab32c846cc8cc
resnext29_8x64d__pathmnist_split_01__seed4__d5.0,0.2,12,b0ff38144b7b3b810738a59389ae77f0a7c5ddaaaab26c6a2359711432b0c86f
resnext29_8x64d__pathmnist_split_01__seed4__d5.0,0.25,12,b42fb4684918bbb2eacee2acd7fe38e860e0c397a696fb2b3f125890dab40796
resnext29_8x64d__pathmnist_split_01__seed4__d5.0,0.3,12,046b0bb71e5f794eb84aaf26e4b703a2cd5f3284f9fccd8acf77f9622e1ed6de
resnext29_8x64d__pathmnist_split_02__seed0__d0.5,0.05,12,14c69a02994c38aae50d097e4e686771b334e47e12cb1bda4b863245ad396b47
resnext29_8x64d__pathmnist_split_02__seed0__d0.5,0.1,12,b65bd8b668dd855ead244a29d2e195dd75b340cccdfa66eb98475247169e2d14
resnext29_8x64d__pathmnist_split_02__seed0__d0.5,0.15,12,23f15166936a0b16c2ceaf312d901b7e1f9d77157bc57beaa187c025bb2800a2
resnext29_8x64d__pathmnist_split_02__seed0__d0.5,0.2,12,68f0c28c2b89ecec04691788849f732bb6f598645324deddad6c76692c0f9cec
resnext29_8x64d__pathmnist_split_02__seed0__d0.5,0.25,12,95bbc75c167739ca30dc28709baf01e1c82f01a7810b09e43d7251f9e81457b9
resnext29_8x64d__pathmnist_split_02__seed0__d0.5,0.3,12,6611554dbcad8bd92d3ef31086f002839f106753ceb7d9b9c970b7f7b42ffd6b
resnext29_8x64d__pathmnist_split_02__seed0__d5.0,0.05,12,6a0acfb5714891dc8cdbeef99e1bea8da77cdf805c4b35bb3615cf087696783c
resnext29_8x64d__pathmnist_split_02__seed0__d5.0,0.1,12,7f564b9540ce3b2e1c0523e61f7022b5633a81eabecc647842be2d10e66ca7b6
resnext29_8x64d__pathmnist_split_02__seed0__d5.0,0.15,12,25bff591065ca347e58d8cbc7d46d4999af65a4aafa8c09c826e6b9515bfe929
resnext29_8x64d__pathmnist_split_02__seed0__d5.0,0.2,12,9ca0f9bae4295b9ff8419c6dae9f75ac0771976056d2c233abf4ac32d81955fe
resnext29_8x64d__pathmnist_split_02__seed0__d5.0,0.25,12,78b0f832081384084b0b21dd6417348ecb1f54d7d6f8a9ed60a2a0b180832678
resnext29_8x64d__pathmnist_split_02__seed0__d5.0,0.3,12,50fa7235b69a3ca12e40aaa5d46339d22047dbb2e48bf44ea9e49d48a7adad20
resnext29_8x64d__pathmnist_split_02__seed1__d0.5,0.05,12,de900130e09bb5945088170f343d7ca60dc6acab7b1c41aa960f6c1f26754c03
resnext29_8x64d__pathmnist_split_02__seed1__d0.5,0.1,12,e323731d43d4fccacb99eb13ca52f2fde971cae656f9b0688d99b8b62be9c491
resnext29_8x64d__pathmnist_split_02__seed1__d0.5,0.15,12,b212fc7a2c0cfcc7280d86f061096b91892054f7cbb1bd0b8b1fc9294dd8b271
resnext29_8x64d__pathmnist_split_02__seed1__d0.5,0.2,12,d36d717e13d3cfa84c0ee43779f040c7fbc04b91c45eed1d6b44825c3a5839b2
resnext29_8x64d__pathmnist_split_02__seed1__d0.5,0.25,12,064b04833c1bd5db55677d282b165b7563d0c36b1da602f489469936baeded01
resnext29_8x64d__pathmnist_split_02__seed1__d0.5,0.3,12,28cf7a4ff2a4612563da5e99266fd7cf0953ff47f2e811296b38ff6be90adb37
resnext29_8x64d__pathmnist_split_02__seed1__d5.0,0.05,12,315550763b087538434ce0b5d3d7ece064d4a0a01ee77fee3a9dffccb8dfe0ae
resnext29_8x64d__pathmnist_split_02__seed1__d5.0,0.1,12,386614437d2ccf5c3c833939b801485f410c350577d4b5ccd7e80885837e42de
resnext29_8x64d__pathmnist_split_02__seed1__d5.0,0.15,12,d4cf81bb66e6273ef3626dc56a40be17295a12fea725bda3d4285e0dd3d8cc16
resnext29_8x64d__pathmnist_split_02__seed1__d5.0,0.2,12,b8aceeb5ab71406412508767c1c0e91be62069a7f1d790cca89829499046ead7
resnext29_8x64d__pathmnist_split_02__seed1__d5.0,0.25,12,96645b6630ca8d27653a3c9189b9d22edec75b286d14c85fcdcb90d2c40c70da
resnext29_8x64d__pathmnist_split_02__seed1__d5.0,0.3,12,fcab174820d3f87a1aa5c90c8557f32aab25658f85ce556d39624ca8ce8c8c63
resnext29_8x64d__pathmnist_split_02__seed2__d0.5,0.05,12,b8be4bff93229a7c3c334a78f41459d4369831998b545bee8125208507c77464
resnext29_8x64d__pathmnist_split_02__seed2__d0.5,0.1,12,6f8573a11b91ee9fcc3bbd217d4b0445e86b91c00068b74ab55f0e444bb57d50
resnext29_8x64d__pathmnist_split_02__seed2__d0.5,0.15,12,a9a9dc6946c2fff39062ef2e3f6aed461d81bfb4d7927c44284d4ace102556c7
resnext29_8x64d__pathmnist_split_02__seed2__d0.5,0.2,12,a66810a6c3988c71d4cf44e079745ee45845e3d38170a18fd448237eff1a96a7
resnext29_8x64d__pathmnist_split_02__seed2__d0.5,0.25,12,c2cb8e2ab3227cb57823163313571f714602b2aa132121f1b72d5c342588fccc
resnext29_8x64d__pathmnist_split_02__seed2__d0.5,0.3,12,468a540065818b96e7605762c19b3db65c20e34261c15d54d71db549276529d5
resnext29_8x64d__pathmnist_split_02__seed2__d5.0,0.05,12,030363bebe3e709aea5bab0860dbb370cfb101327f13a38b09cfccea7d7f8767
resnext29_8x64d__pathmnist_split_02__seed2__d5.0,0.1,12,c11c6cabf5b8199cbbfffa3dd7f3d2f806df12a1244fba74fd78e36f88c5e6a8
resnext29_8x64d__pathmnist_split_02__seed2__d5.0,0.15,12,6dcd0b080b3608931bcb361e70c06e8526ea5a3ea40ff0b8ac240c4c8248b6e3
resnext29_8x64d__pathmnist_split_02__seed2__d5.0,0.2,12,f086e684abf4c4027d6a74456d9bc3c48ec328c91d732950a10846c1af142093
resnext29_8x64d__pathmnist_split_02__seed2__d5.0,0.25,12,0c4a8a0cab77618ed80637ef05d7692616487298c29824983e6bfd929e82c346
resnext29_8x64d__pathmnist_split_02__seed2__d5.0,0.3,12,4f60752cb681a297657eba68845e1733aede1cd54bfb8100551879675e6a9d59
resnext29_8x64d__pathmnist_split_02__seed3__d0.5,0.05,12,5a5871b447440686ef2d156d39505d83455b2112ae1e9139c14fdf025d46c8cc
resnext29_8x64d__pathmnist_split_02__seed3__d0.5,0.1,12,ef86e9a96fffb29cb031dddca9a6eb05f59d65985d8b8e4aa4078f80e2c3cb02
resnext29_8x64d__pathmnist_split_02__seed3__d0.5,0.15,12,64733f9a6b9f7e7883b8292332d151fa512e27df7d4ccbbeae98b26cce5903fb
resnext29_8x64d__pathmnist_split_02__seed3__d0.5,0.2,12,5e7e32b72b2e065d1d4cb2fcfc3de1166456caed564928bdec62990e05938cf9
resnext29_8x64d__pathmnist_split_02__seed3__d0.5,0.25,12,2a2f7a32e69c2082e9606fbbeda5941099f24a8766cedc9d36778c94347d5a69
resnext29_8x64d__pathmnist_split_02__seed3__d0.5,0.3,12,fc696eb67bc796b96b77f28766bbb500c6eb60b38e7797690644eb9675c3f4ba
resnext29_8x64d__pathmnist_split_02__seed3__d5.0,0.05,12,b71d1342d33e21bd67298ea641907d22922fce2eb3a731e3df81f7199fd7aa67
resnext29_8x64d__pathmnist_split_02__seed3__d5.0,0.1,12,cb6f07420f67aee01e423f9c71ca45c435b1eab6b305241631bab8aec6214ae1
resnext29_8x64d__pathmnist_split_02__seed3__d5.0,0.15,12,d2c4181cf1615f375c8ed1155c8b832e3a2504a413e65bab7ed7569a82611ed5
resnext29_8x64d__pathmnist_split_02__seed3__d5.0,0.2,12,32b2cdbb688a766da3eab6314c9596e7b666f6125a04b64f78296f291a444fc0
resnext29_8x64d__pathmnist_split_02__seed3__d5.0,0.25,12,5210c58f21a036eb4094a6f70c8839603ce301f3d7370ae095feab0b4247580e
resnext29_8x64d__pathmnist_split_02__seed3__d5.0,0.3,12,abddfdd6e2e7bb4acaffa98026151cff39f90e4c115e16d3b8ba7a588f65ec48
resnext29_8x64d__pathmnist_split_02__seed4__d0.5,0.05,12,6a350700f7fd0b6dd2d5f089340d2f844df4d5f20b0583624d0bd1ef7e02ee4a
resnext29_8x64d__pathmnist_split_02__seed4__d0.5,0.1,12,93ee41dededa7cdfaecc21ea856150af92bc76ec10f91af36121dac9ce422a91
resnext29_8x64d__pathmnist_split_02__seed4__d0.5,0.15,12,54c3930c8d16405e84d225f35eb520fdf598c4d00dfed3a98bddffe17cbe6851
resnext29_8x64d__pathmnist_split_02__seed4__d0.5,0.2,12,7141398c888cfebe2891092befa8402f215eb1ba37c3e4a910f61bec5a0a45ec
resnext29_8x64d__pathmnist_split_02__seed4__d0.5,0.25,12,0416316a0e2443a8a45269280b2d082956b8ac3723f822cf467248374046597a
resnext29_8x64d__pathmnist_split_02__seed4__d0.5,0.3,12,83c7952d6836aa9f3482e942b5afa1a6adbbbdd7491fa5008bb7e303c314ecd6
resnext29_8x64d__pathmnist_split_02__seed4__d5.0,0.05,12,8a83604b447464ada753063d84a4e423bc345b39f97575e55f124e9f146be13a
resnext29_8x64d__pathmnist_split_02__seed4__d5.0,0.1,12,d5a53b5198cd61e0b2a28f8808f20f96c6f1c324423ced5036b4626bf2ceee56
resnext29_8x64d__pathmnist_split_02__seed4__d5.0,0.15,12,9ba5d4c83cc964dd08c01e80cdfb3704fd263ee308a851b86a8c63e04dc618d2
resnext29_8x64d__pathmnist_split_02__seed4__d5.0,0.2,12,37d013e202438f9e6d96be2602b28895dce7fd8173369a5ab1da202840b02797
resnext29_8x64d__pathmnist_split_02__seed4__d5.0,0.25,12,77c9a26e4eb6f6dae40a2c09ee151be947cd8ac90fcc3542408fbd0da5926b74
resnext29_8x64d__pathmnist_split_02__seed4__d5.0,0.3,12,bee1ba03c71f63c99fe7757d9b81045a8a133f4f9c6dcf0a1ced1b11653d6f92
resnext29_8x64d__pathmnist_split_03__seed0__d0.5,0.05,12,d25701bea9c5cd640bb74902a5e3f53130dc4574a83d4fbd3c7dcac67db53087
resnext29_8x64d__pathmnist_split_03__seed0__d0.5,0.1,12,d27f0f23ec3dda201169eb0bfa19b98b00bbe165eafb697910cc482398bb28e8
resnext29_8x64d__pathmnist_split_03__seed0__d0.5,0.15,12,0fe46a023dcebf70285ec8f6209c7bfc2c6567ce64722bb448f73c1fae0eff4b
resnext29_8x64d__pathmnist_split_03__seed0__d0.5,0.2,12,af8756819525302c7dc4a85d9aba411a978f1818093fa1d11803f28c3b92b8f9
resnext29_8x64d__pathmnist_split_03__seed0__d0.5,0.25,12,6d8a67fba88c35e57a331c705d36bac10055421b63ff8d2c3f265d4aa548bf1e
resnext29_8x64d__pathmnist_split_03__seed0__d0.5,0.3,12,8470fc7909b87edbfe3c6dad1133aa5887f25721229fd62ec71c44c50c85f051
resnext29_8x64d__pathmnist_split_03__seed0__d5.0,0.05,12,166315a2f5fb99f59ec8ab3a6c216a36ad188f1f2fba0873009a4591fe3b761a
resnext29_8x64d__pathmnist_split_03__seed0__d5.0,0.1,12,7fa11490663603be97bf814a9e82140d2112b8cf0b6c9a9a9e8346e0606cd6b3
resnext29_8x64d__pathmnist_split_03__seed0__d5.0,0.15,12,5a509b7ff67ead4c6c42a366410337cbc5b35fb901d75c30a25df7349fc8e1e3
resnext29_8x64d__pathmnist_split_03__seed0__d5.0,0.2,12,295295090c2401e4cf64751fe10a88604466cacc2699a9d0e032f97e00f4c97a
resnext29_8x64d__pathmnist_split_03__seed0__d5.0,0.25,12,aacf6a438bdc5f3f9f5d6cc245ef406a11a4aed175f47f6083cf6e889ba53f36
resnext29_8x64d__pathmnist_split_03__seed0__d5.0,0.3,12,4d086b9127254e81a7f3b09d5c80c2b8350c7d04d234e4dc56c1584941fa351c
resnext29_8x64d__pathmnist_split_03__seed1__d0.5,0.05,12,489185eed0679d0ae5b324f8ddee275d6001ea183d753c1b98b24cc0166ced74
resnext29_8x64d__pathmnist_split_03__seed1__d0.5,0.1,12,c9ebf00ddb5b6b8f7c3343e795b3ff4d167d4d15be8845b54851c7213e5e213d
resnext29_8x64d__pathmnist_split_03__seed1__d0.5,0.15,12,500f3d1ea33d4ccfb3e22d53b2ca15f78ce5dd708c0bddbf2485ae23eb6d1053
resnext29_8x64d__pathmnist_split_03__seed1__d0.5,0.2,12,2fd51d5cc2240f5464f6c7553194671a896a4ddce87f5221bc4347ddf1a627bc
resnext29_8x64d__pathmnist_split_03__seed1__d0.5,0.25,12,2479a758666c498104cef7865b2f91b4a6771b6ee48822efb2390e5f100620bc
resnext29_8x64d__pathmnist_split_03__seed1__d0.5,0.3,12,d105b29801dcac000a90f92bfb5ece78421033f54b74638947b574e986182cff
resnext29_8x64d__pathmnist_split_03__seed1__d5.0,0.05,12,ddcee67b92cf49447ea6854b01092d63f35c5a7f006accbfa321530f410b4ac5
resnext29_8x64d__pathmnist_split_03__seed1__d5.0,0.1,12,db0c864bfc802c6e6731435952021be204738ce7f6a23422c0ff3e59484f2c14
resnext29_8x64d__pathmnist_split_03__seed1__d5.0,0.15,12,f85f9cabad7e0e24fab0c5e0fee99af7692da3283e5ce35d4d85730261e63239
resnext29_8x64d__pathmnist_split_03__seed1__d5.0,0.2,12,ff17cf0198ea07f6eee63c070b9a09887d6f0be6f1d2a9f64e5ad2373a4bdfde
resnext29_8x64d__pathmnist_split_03__seed1__d5.0,0.25,12,c1cf70265e502fb6a8ddb5aa9c82e266f07fb232da8e6bf3cc468172232f69fc
resnext29_8x64d__pathmnist_split_03__seed1__d5.0,0.3,12,49542ab540c3930880170b25517951c4f3d05a4b86e26994d7b08f4ec3c24bad
resnext29_8x64d__pathmnist_split_03__seed2__d0.5,0.05,12,8047b44ae2a36e0e08a61d2794be942ea4a6c16dd5085739f72dcec6c195cbd3
resnext29_8x64d__pathmnist_split_03__seed2__d0.5,0.1,12,449bfdd39f7418e84c00e728970478b4b25daad233389ff8fd07bd34c500cb92
resnext29_8x64d__pathmnist_split_03__seed2__d0.5,0.15,12,63aa3c35f23ea980d94cc6c75b2ab672fbc63db57fe93d3f0b6d48791f697d0a
resnext29_8x64d__pathmnist_split_03__seed2__d0.5,0.2,12,5ce9cd3f0895a55d5dc13d09e9f5c84291f0bf98feec360efcdd5a18b512039f
resnext29_8x64d__pathmnist_split_03__seed2__d0.5,0.25,12,63ea538147569f1ede66e44c123377fbea9e61764a08eb3c9d6230d0da1eb296
resnext29_8x64d__pathmnist_split_03__seed2__d0.5,0.3,12,04ef0d1d9e39804d95059a866c1917d2c31257388f2135c5af8d18204f92e35e
resnext29_8x64d__pathmnist_split_03__seed2__d5.0,0.05,12,f5500a8393140a84dfc2aeabddc928faa1fda2f71589db1ff9ed9eafe8e0ce43
resnext29_8x64d__pathmnist_split_03__seed2__d5.0,0.1,12,96c29c0fcb60df94211214d17386755c631c62f3eecdae570bbb9a30327d12a4
resnext29_8x64d__pathmnist_split_03__seed2__d5.0,0.15,12,ea48d004797ee4a961e50c08ce5bd9a8725c9629e01172ea21cbe5bef9abc006
resnext29_8x64d__pathmnist_split_03__seed2__d5.0,0.2,12,016b9d15d10af6f03a0b91d3ff5a65ece065fe05b690061b265bca3e453f89b3
resnext29_8x64d__pathmnist_split_03__seed2__d5.0,0.25,12,557b3f1956a4e9c80d15ba74a349941433610c5f7fae012e346116cee86861ba
resnext29_8x64d__pathmnist_split_03__seed2__d5.0,0.3,12,147cd505def4ad6314321752db945e8d4b4ce037855f6acf0b3e2a28e307faab
resnext29_8x64d__pathmnist_split_03__seed3__d0.5,0.05,12,f6f688c3e69141adaf7fe2ebc2347a8bb85154e128d9e323a8a601112f46e811
resnext29_8x64d__pathmnist_split_03__seed3__d0.5,0.1,12,3f501b92813e82717c6961df1f4b0aad5c263f926e342d661acedd485ca35734
resnext29_8x64d__pathmnist_split_03__seed3__d0.5,0.15,12,0e095e515131082d932b4b1f466f8fc4ca43a11d1d16d78e148502dbf3625f67
resnext29_8x64d__pathmnist_split_03__seed3__d0.5,0.2,12,a078d3eff9882a006e77e6c0e264ebf49407ac7bf8461ea6d52303a6898468a4
resnext29_8x64d__pathmnist_split_03__seed3__d0.5,0.25,12,a9a83d0f28ba925d17e496673620f80e3eebf951a8dca0142c07815d3780bb2f
resnext29_8x64d__pathmnist_split_03__seed3__d0.5,0.3,12,a1b10ac991f0ce850ba79f872f0e60911fbd7af0216aeb2eb266847f92e5a1fc
resnext29_8x64d__pathmnist_split_03__seed3__d5.0,0.05,12,8102ff0d9d19dc2f441dd22e5ad7ced2e5f00289f29377d08b2828768c24de3d
resnext29_8x64d__pathmnist_split_03__seed3__d5.0,0.1,12,d53d239ee2f6886220260d069a9048e238e3af0c79e11e0f96a8ab20930eca60
resnext29_8x64d__pathmnist_split_03__seed3__d5.0,0.15,12,c79b05f89e4512b6ebb0300ec8c8f3bd414542aecc7f85e8816985841e885869
resnext29_8x64d__pathmnist_split_03__seed3__d5.0,0.2,12,217179489c45af7b8217d9db6462c813b98ed5d3e1d4bffa17fc23008bbc0b4a
resnext29_8x64d__pathmnist_split_03__seed3__d5.0,0.25,12,b7a28783d3087fafa97b90cb06e7ea4cb37b6b091fe201eff6b98b1af214aa17
resnext29_8x64d__pathmnist_split_03__seed3__d5.0,0.3,12,20ac512be6821d94898be05af98a4fb894bf1c9945981e74b3fc75b7f70dc143
resnext29_8x64d__pathmnist_split_03__seed4__d0.5,0.05,12,8f097867511070930776eb98d4e6e279f472cae355624ad1e53adae3710f7cd1
resnext29_8x64d__pathmnist_split_03__seed4__d0.5,0.1,12,6a12e829911296b5e71295c1bccc1608b9130260e05a46d4d8054cfe0c265372
resnext29_8x64d__pathmnist_split_03__seed4__d0.5,0.15,12,b8730995e1cd6857a07b009976bf68baea1a9aa4298d2fe21ae2d2d8582827d2
resnext29_8x64d__pathmnist_split_03__seed4__d0.5,0.2,12,b5417996bf2fd11b220374928b40c28fdbd408019714f90a12880525d75e81dc
resnext29_8x64d__pathmnist_split_03__seed4__d0.5,0.25,12,125010099f2800044e763ba78cc5741c0be6ace7047236c7a452cd1eda2218b5
resnext29_8x64d__pathmnist_split_03__seed4__d0.5,0.3,12,3bac23cb9a7039f7fe7a5e0e49c60f01a608350b8960a531fd508469097bcb60
resnext29_8x64d__pathmnist_split_03__seed4__d5.0,0.05,12,26f0260ffdfbb05a2e9bc0b615cf222d166b022fe342a826701f49b861864e4d
resnext29_8x64d__pathmnist_split_03__seed4__d5.0,0.1,12,745b296a8758c751d52b057bfdaf32c88a4fbb226a41b04bc8c899ae47be091f
resnext29_8x64d__pathmnist_split_03__seed4__d5.0,0.15,12,360b33be6607937a1d709ebdc62cb2731395cccad45b5a09aa66aeb0c78b25c7
resnext29_8x64d__pathmnist_split_03__seed4__d5.0,0.2,12,e8966ac51653e9466b69ae634e58d335c3341401e2dffa4e7e34bd1682e5c60a
resnext29_8x64d__pathmnist_split_03__seed4__d5.0,0.25,12,4202771e1441f2c297bd28c73eef2ab1ef47dd0adb9eb9230562b8c75bb2336d
resnext29_8x64d__pathmnist_split_03__seed4__d5.0,0.3,12,9b00ce01d92202442f057fe94cde74f8947b3a9de85959589257dfd52639e8ba
resnext29_8x64d__pathmnist_split_04__seed0__d0.5,0.05,12,a9789c692ba7aebb122c39a652126faf8ec07733f7797f11117c3525b8a7e460
resnext29_8x64d__pathmnist_split_04__seed0__d0.5,0.1,12,66dd55debb9279cf64f1f0d8d8fd897cb9b730893ba0074c38fd035fc34b1ae7
resnext29_8x64d__pathmnist_split_04__seed0__d0.5,0.15,12,6cf4ae2eab2b60386a5346741ae579fea9566e8c2edc282c2c903fe67fd4a354
resnext29_8x64d__pathmnist_split_04__seed0__d0.5,0.2,12,91a3a45d5c5fa4ea6e58c0a2b715db09a550a4b280cad8acc044c14f509e8dcf
resnext29_8x64d__pathmnist_split_04__seed0__d0.5,0.25,12,b293ee964badb7aef4ec0376fe6b44f5cf2b9a476aabae5d59eb0c0359edef92
resnext29_8x64d__pathmnist_split_04__seed0__d0.5,0.3,12,d8bdb8e325698209307f5b625e6b47860267990cfcbd00060390255d722c735f
resnext29_8x64d__pathmnist_split_04__seed0__d5.0,0.05,12,30d2be3f6411c7bcacf1217007ebb04d036f7c2c9552578f24ec5e2c34b0d49b
resnext29_8x64d__pathmnist_split_04__seed0__d5.0,0.1,12,2e5951a8d17132c1aa50be09e3a9808fa914bfcfedd58a5c5306800805120aa5
resnext29_8x64d__pathmnist_split_04__seed0__d5.0,0.15,12,b4f7b8a2392ebbfed84b412e317e0effd7190ade991100517cd4b1c2e5f6ae4a
resnext29_8x64d__pathmnist_split_04__seed0__d5.0,0.2,12,e3215cbfa5493c7ca4e0f89a8c5817e14899e5fbdd934c9714328db7ce94837a
resnext29_8x64d__pathmnist_split_04__seed0__d5.0,0.25,12,5a9d656a48998f72c795f1d9ac472bf0aeaf4c21f104cc088fc7db91db20bb3e
resnext29_8x64d__pathmnist_split_04__seed0__d5.0,0.3,12,03649a15c742ddcdad539c2452608327d277a3bba79613eeedbccd6c326211ec
resnext29_8x64d__pathmnist_split_04__seed1__d0.5,0.05,12,c77cae7e9f3a48c74923121c7bdbdbfcc5cd1a0d7aab6dcce1af0d7043e35a70
resnext29_8x64d__pathmnist_split_04__seed1__d0.5,0.1,12,f661590c2d86533942f87f5b37eff61344476f21a79853cbc8be85ca5ef691e3
resnext29_8x64d__pathmnist_split_04__seed1__d0.5,0.15,12,029efbc39c00fa9422d5eb972c03689fac6b81f66ab24fcbdd96778b8ec9466e
resnext29_8x64d__pathmnist_split_04__seed1__d0.5,0.2,12,15f99d70dc1f7e18e7ef372ef5ad8deb928b3978995943418a607cfe72f9cb75
resnext29_8x64d__pathmnist_split_04__seed1__d0.5,0.25,12,b18e7c78ec80fa6588b6aca0b63018b11b6ecfe5b3ab7b6b8d2cab3a59340289
resnext29_8x64d__pathmnist_split_04__seed1__d0.5,0.3,12,853622948a186ad57aa922ff75720a014899dd78edbe93bdeb2dbbf5a7a49328
resnext29_8x64d__pathmnist_split_04__seed1__d5.0,0.05,12,c392711c9e2f00c3ce7ee5d5e1b2f8f89e1d04ff634b321ddf29b1f9eaa57f23
resnext29_8x64d__pathmnist_split_04__seed1__d5.0,0.1,12,c61bef02b1b6661f5e0daef6be991cde7ea1592e8fa8583cf3e87a6db072887b
resnext29_8x64d__pathmnist_split_04__seed1__d5.0,0.15,12,317c5fd54ee0a51d3160d5527b2b97813ff46bca98e691f58f945e52bb9fc946
resnext29_8x64d__pathmnist_split_04__seed1__d5.0,0.2,12,74e06ec83300ec9936acdb80119fb4e80392da7f2f91cdd6ad31cbee48757756
resnext29_8x64d__pathmnist_split_04__seed1__d5.0,0.25,12,e8e5a6052435cb86cdd4402940596e6d9fc5142e5eea7169a06d4c185f2081e9
resnext29_8x64d__pathmnist_split_04__seed1__d5.0,0.3,12,c1511702d1dcef1efe2cc03c01a37b114775eed962462d897d9dc418a87bcf33
resnext29_8x64d__pathmnist_split_04__seed2__d0.5,0.05,12,c12e617f30d4fb7b32ac4723f69e86cd23ca6bd9cbcc27ab164fa2ea753e54c0
resnext29_8x64d__pathmnist_split_04__seed2__d0.5,0.1,12,9c6fc7e29b6e88e49add8255f1765518b49867dcc43812f560f43a4d34b7159d
resnext29_8x64d__pathmnist_split_04__seed2__d0.5,0.15,12,8b35294e5c67dbfccd8b14de4001b366f34c4bafab8117b1424b97e8baf8e786
resnext29_8x64d__pathmnist_split_04__seed2__d0.5,0.2,12,697926d1613ba6e2b28fe3b42a2d98eaf1c5e7bd530ce6e936407d81ad7b1710
resnext29_8x64d__pathmnist_split_04__seed2__d0.5,0.25,12,35d95ae38ce43e4f17081a21adb020ea6401dc057f2ce51326cd1a8980bc40c8
resnext29_8x64d__pathmnist_split_04__seed2__d0.5,0.3,12,d0f8b48c5cb5ed295fb8d8be36d41e23151f832bb36328f70c91a104f1a930b3
resnext29_8x64d__pathmnist_split_04__seed2__d5.0,0.05,12,ab53822f5c090235beabae0133291c12e8cca14afa210597f065c7e561d7409f
resnext29_8x64d__pathmnist_split_04__seed2__d5.0,0.1,12,cedb1ec6637bff85bf926390690533f6188cf9f4bfe319e04eef5de0a2be0f4c
resnext29_8x64d__pathmnist_split_04__seed2__d5.0,0.15,12,484675e5c8517f8989a6caf40ff316462ca623a0cddfe8c01208c6d4b33dd947
resnext29_8x64d__pathmnist_split_04__seed2__d5.0,0.2,12,740a45d6843b86b04885eef3a79946694204223a237c30ba085406af0b88468d
resnext29_8x64d__pathmnist_split_04__seed2__d5.0,0.25,12,17d623fd3b7c662dde3592e6e4aa04c4488b808a0bdbf7d3938b9f2a98d07ee0
resnext29_8x64d__pathmnist_split_04__seed2__d5.0,0.3,12,ca166bc8b9b43e8bd8c770f687539cfe107413d5bfc8b409fd2663d4906d2146
resnext29_8x64d__pathmnist_split_04__seed3__d0.5,0.05,12,dcfb070f1205b5578e1b70c9a24ca1e78d877efe0160ec4d7ee1178bb0905abc
resnext29_8x64d__pathmnist_split_04__seed3__d0.5,0.1,12,1e39bec8719bb23259c15d11ceb6dd86e2d694d3a1bb84c1e4bdfdebd4a76343
resnext29_8x64d__pathmnist_split_04__seed3__d0.5,0.15,12,2fc893a652a1a922a39296afb059f1c0e2a3fae878e7e3970f77f4a5b356d434
resnext29_8x64d__pathmnist_split_04__seed3__d0.5,0.2,12,72ed1c428a505ac6d29e37feac2de186a626068105e4adf28300f9699f707b92
